pl_name,ra,dec,pl_orbper,pl_rade,pl_tranmid,pl_trandur,sy_vmag
Kepler-1748 b,285.9678970,45.7390789,5.82352757000,,2455187.99269000,2.3168000,16.0040000
Kepler-1748 b,285.9678970,45.7390789,5.82349237000,2.71000000,2455187.99563000,2.1049000,16.0040000
Kepler-1748 b,285.9678970,45.7390789,5.82349237000,2.71000000,2455187.99563000,2.1049000,16.0040000
Kepler-1748 b,285.9678970,45.7390789,5.82348911000,,2455187.99602000,,16.0040000
Kepler-1748 b,285.9678970,45.7390789,5.82344500000,3.30000000,2455187.99620000,2.5802000,16.0040000
Kepler-1748 b,285.9678970,45.7390789,5.82348911000,3.00000000,2455187.99602000,2.2441000,16.0040000
Kepler-1748 b,285.9678970,45.7390789,5.82352018400,2.71275017,,,16.0040000
Kepler-1749 b,290.2945805,45.5645196,14.53399886000,,2454978.43059000,3.4087000,14.9500000
Kepler-1749 b,290.2945805,45.5645196,14.53410194000,1.38000000,2454978.42728000,3.2580000,14.9500000
Kepler-1749 b,290.2945805,45.5645196,14.53410194000,1.38000000,2454978.42728000,3.2580000,14.9500000
Kepler-1749 b,290.2945805,45.5645196,14.53398000000,1.25000000,2454978.42940000,3.2434000,14.9500000
Kepler-1749 b,290.2945805,45.5645196,14.53410833000,,2454978.42643000,,14.9500000
Kepler-1749 b,290.2945805,45.5645196,14.53000000000,1.52000000,,,14.9500000
Kepler-1749 b,290.2945805,45.5645196,14.53410194000,1.38000000,2454978.42728000,3.2580000,14.9500000
Kepler-1749 b,290.2945805,45.5645196,14.53410833000,1.36000000,2454978.42643000,3.3094000,14.9500000
Kepler-1749 b,290.2945805,45.5645196,14.53409958000,1.61301783,,,14.9500000
Kepler-175 b,289.5532320,43.8761160,11.90356302140,,2455011.34049000,,15.2250000
Kepler-175 b,289.5532320,43.8761160,11.90350858000,3.18000000,2455011.34239000,4.2995000,15.2250000
Kepler-175 b,289.5532320,43.8761160,11.90352088000,2.56000000,2455011.34161000,4.2970000,15.2250000
Kepler-175 b,289.5532320,43.8761160,11.90362000000,2.50000000,2455011.33990000,4.2566000,15.2250000
Kepler-175 b,289.5532320,43.8761160,11.90351500000,2.56000000,2455011.34082000,4.2150000,15.2250000
Kepler-175 b,289.5532320,43.8761160,11.90350858000,3.18700000,,,15.2250000
Kepler-175 b,289.5532320,43.8761160,11.90350858000,2.72000000,2455011.34239000,4.2995000,15.2250000
Kepler-175 b,289.5532320,43.8761160,11.90350858000,2.72000000,2455011.34239000,4.2995000,15.2250000
Kepler-175 b,289.5532320,43.8761160,11.90349774000,,2454975.63201500,4.3958000,15.2250000
Kepler-175 b,289.5532320,43.8761160,11.90352088000,,2455011.34161000,,15.2250000
Kepler-175 b,289.5532320,43.8761160,11.90350858000,2.72000000,2455011.34239000,4.2995000,15.2250000
Kepler-175 b,289.5532320,43.8761160,,3.09300000,,,15.2250000
Kepler-175 c,289.5532320,43.8761160,34.03505590000,3.77000000,,,15.2250000
Kepler-175 c,289.5532320,43.8761160,34.03506050000,,2454967.42752000,,15.2250000
Kepler-175 c,289.5532320,43.8761160,34.03544000000,2.60000000,2454967.42310000,6.7485000,15.2250000
Kepler-175 c,289.5532320,43.8761160,34.03505590000,3.22000000,2454967.42796000,7.0890000,15.2250000
Kepler-175 c,289.5532320,43.8761160,34.03525700000,3.10000000,2454967.42290000,7.0570000,15.2250000
Kepler-175 c,289.5532320,43.8761160,34.03505590000,3.22000000,2454967.42796000,7.0890000,15.2250000
Kepler-175 c,289.5532320,43.8761160,34.03517103050,,2454967.42554000,,15.2250000
Kepler-175 c,289.5532320,43.8761160,34.03505590000,3.22000000,2454967.42796000,7.0890000,15.2250000
Kepler-175 c,289.5532320,43.8761160,34.03524271000,,2454967.42369200,6.7494000,15.2250000
Kepler-175 c,289.5532320,43.8761160,34.03505590000,3.69000000,2454967.42796000,7.0890000,15.2250000
Kepler-175 c,289.5532320,43.8761160,,3.33500000,,,15.2250000
Kepler-175 c,289.5532320,43.8761160,34.03506050000,2.76000000,2454967.42752000,6.6950000,15.2250000
Kepler-1750 b,292.3514917,48.5110714,205.91720000000,4.80000000,2455085.74200000,10.8341000,15.7020000
Kepler-1750 b,292.3514917,48.5110714,205.91273500000,4.68000000,2455085.74129000,9.9920000,15.7020000
Kepler-1750 b,292.3514917,48.5110714,205.91208200000,4.83000000,2455085.74156000,10.3730000,15.7020000
Kepler-1750 b,292.3514917,48.5110714,205.91273500000,,2455085.74129000,,15.7020000
Kepler-1750 b,292.3514917,48.5110714,205.91208200000,4.83000000,2455085.74156000,10.3730000,15.7020000
Kepler-1750 b,292.3514917,48.5110714,205.91208200000,4.83000000,2455085.74156000,10.3730000,15.7020000
Kepler-1750 b,292.3514917,48.5110714,205.91087869000,,2455085.74736400,10.0994000,15.7020000
Kepler-1750 b,292.3514917,48.5110714,205.91200260000,6.00434637,,,15.7020000
Kepler-1751 b,284.8465476,49.6923412,7.01733571000,1.61000000,2454966.90592000,3.5670000,15.4550000
Kepler-1751 b,284.8465476,49.6923412,7.01733571000,,2454966.90592000,,15.4550000
Kepler-1751 b,284.8465476,49.6923412,7.01731014300,1.82417378,,,15.4550000
Kepler-1751 b,284.8465476,49.6923412,7.01734994000,1.56000000,2454966.90443000,3.5310000,15.4550000
Kepler-1751 b,284.8465476,49.6923412,7.01734994000,1.56000000,2454966.90443000,3.5310000,15.4550000
Kepler-1751 b,284.8465476,49.6923412,7.01773000000,1.79000000,2454966.88260000,3.0737000,15.4550000
Kepler-1751 b,284.8465476,49.6923412,7.01734994000,1.56000000,2454966.90443000,3.5310000,15.4550000
Kepler-1752 b,290.8541401,51.2227435,56.36391000000,4.30000000,2455055.29010000,5.6256000,16.0249000
Kepler-1752 b,290.8541401,51.2227435,56.35876458000,,2455055.31759200,6.2971000,16.0249000
Kepler-1752 b,290.8541401,51.2227435,56.35922360000,5.26000000,2455055.31301000,6.8570000,16.0249000
Kepler-1752 b,290.8541401,51.2227435,56.35879870000,5.04000000,2455055.31819000,6.9270000,16.0249000
Kepler-1752 b,290.8541401,51.2227435,56.35922360000,5.26000000,2455055.31301000,6.8570000,16.0249000
Kepler-1752 b,290.8541401,51.2227435,56.35850143000,4.54060463,,,16.0249000
Kepler-1752 b,290.8541401,51.2227435,56.35922360000,5.26000000,2455055.31301000,6.8570000,16.0249000
Kepler-1752 b,290.8541401,51.2227435,56.35879870000,,2455055.31819000,,16.0249000
Kepler-1753 b,288.2366640,46.6058744,16.00460392000,,2454973.47981000,,15.5900000
Kepler-1753 b,288.2366640,46.6058744,16.00454026000,2.27000000,2454973.48284000,3.9511000,15.5900000
Kepler-1753 b,288.2366640,46.6058744,16.00454026000,2.27000000,2454973.48284000,3.9511000,15.5900000
Kepler-1753 b,288.2366640,46.6058744,16.00460052000,2.22678077,,,15.5900000
Kepler-1753 b,288.2366640,46.6058744,16.00454026000,2.27000000,2454973.48284000,3.9511000,15.5900000
Kepler-1753 b,288.2366640,46.6058744,16.00460392000,2.24000000,2454973.47981000,3.9475000,15.5900000
Kepler-1753 b,288.2366640,46.6058744,16.00464016000,,2454973.48056000,4.0649000,15.5900000
Kepler-1753 b,288.2366640,46.6058744,16.00451000000,2.03000000,2454973.48330000,3.9316000,15.5900000
Kepler-1754 b,295.4570818,50.0771838,8.19596647000,,2454969.68736000,,16.0070000
Kepler-1754 b,295.4570818,50.0771838,8.19587445000,,2454969.69193500,2.6378000,16.0070000
Kepler-1754 b,295.4570818,50.0771838,8.19593235000,2.20000000,2454969.68937000,2.8440000,16.0070000
Kepler-1754 b,295.4570818,50.0771838,8.19593235000,2.20000000,2454969.68937000,2.8440000,16.0070000
Kepler-1754 b,295.4570818,50.0771838,8.19593235000,2.20000000,2454969.68937000,2.8440000,16.0070000
Kepler-1754 b,295.4570818,50.0771838,8.19596647000,2.04000000,2454969.68736000,2.8240000,16.0070000
Kepler-1754 b,295.4570818,50.0771838,8.19594955400,2.43996509,,,16.0070000
Kepler-1754 b,295.4570818,50.0771838,8.19590000000,2.30000000,2454969.68990000,2.8994000,16.0070000
Kepler-1755 b,296.8460920,40.1385777,24.81093193000,4.40000000,2454989.50802400,3.2490000,14.5440000
Kepler-1755 b,296.8460920,40.1385777,24.81097206000,4.22000000,2454989.50697100,3.2245000,14.5440000
Kepler-1755 b,296.8460920,40.1385777,24.81093193000,4.40000000,2454989.50802400,3.2490000,14.5440000
Kepler-1755 b,296.8460920,40.1385777,24.81093193000,4.40000000,2454989.50802400,3.2490000,14.5440000
Kepler-1755 b,296.8460920,40.1385777,24.81097206000,,2454989.50697100,,14.5440000
Kepler-1755 b,296.8460920,40.1385777,24.81194400000,5.80000000,2454989.48860000,4.5800000,14.5440000
Kepler-1755 b,296.8460920,40.1385777,24.81075097000,,2454964.69919000,3.6800000,14.5440000
Kepler-1755 b,296.8460920,40.1385777,24.81209946000,5.91688317,,,14.5440000
Kepler-1756 b,294.3649040,40.7208898,2.35578800000,1.18000000,2455010.88040000,1.6973000,15.7360000
Kepler-1756 b,294.3649040,40.7208898,2.35574643400,1.34000000,2455010.88996000,1.7590000,15.7360000
Kepler-1756 b,294.3649040,40.7208898,2.35574643400,1.34000000,2455010.88996000,1.7590000,15.7360000
Kepler-1756 b,294.3649040,40.7208898,2.35574643400,1.34000000,2455010.88996000,1.7590000,15.7360000
Kepler-1756 b,294.3649040,40.7208898,2.35574505000,,2455010.88824000,,15.7360000
Kepler-1756 b,294.3649040,40.7208898,2.35574505000,1.34000000,2455010.88824000,1.7960000,15.7360000
Kepler-1756 b,294.3649040,40.7208898,2.35575008400,1.47199944,,,15.7360000
Kepler-1757 b,297.7397823,46.9418957,19.65667000000,3.01000000,2454973.29400000,3.1800000,15.8170000
Kepler-1757 b,297.7397823,46.9418957,19.65640068000,2.94660251,,,15.8170000
Kepler-1757 b,297.7397823,46.9418957,19.65644811000,2.56000000,2454973.29778000,2.5700000,15.8170000
Kepler-1757 b,297.7397823,46.9418957,19.65639342000,,2454973.29937000,,15.8170000
Kepler-1757 b,297.7397823,46.9418957,19.65642513000,,2454973.29671400,2.7284000,15.8170000
Kepler-1757 b,297.7397823,46.9418957,19.65644811000,2.56000000,2454973.29778000,2.5700000,15.8170000
Kepler-1757 b,297.7397823,46.9418957,19.65644811000,2.56000000,2454973.29778000,2.5700000,15.8170000
Kepler-1757 b,297.7397823,46.9418957,19.65639342000,2.83000000,2454973.29937000,3.2260000,15.8170000
Kepler-1758 b,297.7968197,39.9213378,9.97741000000,1.72000000,2454970.22960000,6.0673000,15.1190000
Kepler-1758 b,297.7968197,39.9213378,9.97716876000,2.53000000,2454970.23610000,5.9080000,15.1190000
Kepler-1758 b,297.7968197,39.9213378,9.97726191000,1.37000000,2454970.22927000,6.0500000,15.1190000
Kepler-1758 b,297.7968197,39.9213378,9.97716876000,,2454970.23610000,,15.1190000
Kepler-1758 b,297.7968197,39.9213378,9.97721004500,2.57059831,,,15.1190000
Kepler-1758 b,297.7968197,39.9213378,9.97726191000,1.37000000,2454970.22927000,6.0500000,15.1190000
Kepler-1758 b,297.7968197,39.9213378,9.97726191000,1.37000000,2454970.22927000,6.0500000,15.1190000
Kepler-1759 b,298.4656275,48.5593334,3.72022600000,0.94000000,2454966.41500000,1.8705000,14.5320000
Kepler-1759 b,298.4656275,48.5593334,3.72023010300,0.90377910,,,14.5320000
Kepler-1759 b,298.4656275,48.5593334,3.72020708000,0.99000000,2454966.41684000,1.8920000,14.5320000
Kepler-1759 b,298.4656275,48.5593334,3.72020708000,,2454966.41684000,,14.5320000
Kepler-1759 b,298.4656275,48.5593334,3.72020177000,1.03000000,2454966.41830000,1.9390000,14.5320000
Kepler-1759 b,298.4656275,48.5593334,3.72020177000,1.03000000,2454966.41830000,1.9390000,14.5320000
Kepler-1759 b,298.4656275,48.5593334,3.72020177000,1.03000000,2454966.41830000,1.9390000,14.5320000
Kepler-176 b,294.6679021,43.8532104,5.43307400000,1.43000000,2454971.36967000,2.4070000,14.7670000
Kepler-176 b,294.6679021,43.8532104,5.43312169000,1.41000000,2454971.36861000,2.3687000,14.7670000
Kepler-176 b,294.6679021,43.8532104,5.43304300000,1.40000000,2454971.37360000,2.4300000,14.7670000
Kepler-176 b,294.6679021,43.8532104,,1.55200000,,,14.7670000
Kepler-176 b,294.6679021,43.8532104,5.43312169000,1.41000000,2454971.36861000,2.3687000,14.7670000
Kepler-176 b,294.6679021,43.8532104,5.43313290000,,2454971.36640000,,14.7670000
Kepler-176 b,294.6679021,43.8532104,5.43313290200,1.61000000,2454971.36644000,2.4012000,14.7670000
Kepler-176 b,294.6679021,43.8532104,5.43312169000,1.26800000,,,14.7670000
Kepler-176 b,294.6679021,43.8532104,5.43312169000,1.36000000,2454971.36861000,2.3687000,14.7670000
Kepler-176 b,294.6679021,43.8532104,5.43312937000,,2454965.93169900,2.7482000,14.7670000
Kepler-176 b,294.6679021,43.8532104,5.43313290200,,2454971.36644000,,14.7670000
Kepler-176 b,294.6679021,43.8532104,5.43313035610,,2454971.36575000,,14.7670000
Kepler-176 b,294.6679021,43.8532104,5.43312169000,1.41000000,2454971.36861000,2.3687000,14.7670000
Kepler-176 c,294.6679021,43.8532104,12.75934834000,2.64000000,2455003.32142000,3.5116000,14.7670000
Kepler-176 c,294.6679021,43.8532104,12.75934834000,2.54000000,2455003.32142000,3.5116000,14.7670000
Kepler-176 c,294.6679021,43.8532104,12.75934834000,2.37100000,,,14.7670000
Kepler-176 c,294.6679021,43.8532104,12.75935099000,,2454965.04321300,3.8523000,14.7670000
Kepler-176 c,294.6679021,43.8532104,12.76000000000,2.28100000,,,14.7670000
Kepler-176 c,294.6679021,43.8532104,,2.48200000,,,14.7670000
Kepler-176 c,294.6679021,43.8532104,12.75934489000,2.58000000,2455003.32152000,3.5889000,14.7670000
Kepler-176 c,294.6679021,43.8532104,12.76008200000,2.40000000,2455003.30270000,3.5550000,14.7670000
Kepler-176 c,294.6679021,43.8532104,12.75934500000,,2455003.32150000,,14.7670000
Kepler-176 c,294.6679021,43.8532104,12.75934834000,2.64000000,2455003.32142000,3.5116000,14.7670000
Kepler-176 c,294.6679021,43.8532104,12.75971200000,2.60000000,2455003.31062000,3.5410000,14.7670000
Kepler-176 c,294.6679021,43.8532104,12.75900000000,2.56000000,,,14.7670000
Kepler-176 c,294.6679021,43.8532104,12.75934489000,,2455003.32152000,,14.7670000
Kepler-176 c,294.6679021,43.8532104,12.75934834000,2.64000000,2455003.32142000,3.5116000,14.7670000
Kepler-176 d,294.6679021,43.8532104,25.75275000000,,2454969.43850000,,14.7670000
Kepler-176 d,294.6679021,43.8532104,25.75274977000,2.27000000,2454969.43851000,2.7678000,14.7670000
Kepler-176 d,294.6679021,43.8532104,25.75260028000,2.60200000,,,14.7670000
Kepler-176 d,294.6679021,43.8532104,25.75197400000,2.51000000,2454969.44951000,2.8530000,14.7670000
Kepler-176 d,294.6679021,43.8532104,25.75260028000,2.90000000,2454969.44367000,2.9140000,14.7670000
Kepler-176 d,294.6679021,43.8532104,25.75200000000,2.47000000,,,14.7670000
Kepler-176 d,294.6679021,43.8532104,,2.19000000,,,14.7670000
Kepler-176 d,294.6679021,43.8532104,25.75000000000,2.35400000,,,14.7670000
Kepler-176 d,294.6679021,43.8532104,25.75260028000,2.72000000,2454969.44367000,2.9140000,14.7670000
Kepler-176 d,294.6679021,43.8532104,25.75274977000,,2454969.43851000,,14.7670000
Kepler-176 d,294.6679021,43.8532104,25.75260028000,2.90000000,2454969.44367000,2.9140000,14.7670000
Kepler-176 d,294.6679021,43.8532104,25.75260028000,2.90000000,2454969.44367000,2.9140000,14.7670000
Kepler-176 d,294.6679021,43.8532104,25.75101000000,2.70000000,2454969.46100000,2.8550000,14.7670000
Kepler-176 d,294.6679021,43.8532104,25.75279064000,,2454969.43897200,3.1963000,14.7670000
Kepler-176 e,294.6679021,43.8532104,51.16565567600,,2455005.30924000,,14.7670000
Kepler-176 e,294.6679021,43.8532104,51.16580190000,,2455005.30921000,,14.7670000
Kepler-176 e,294.6679021,43.8532104,51.16579000000,1.45000000,2455005.30840000,4.7150000,14.7670000
Kepler-176 e,294.6679021,43.8532104,,1.45200000,,,14.7670000
Kepler-176 e,294.6679021,43.8532104,51.16580190000,1.51000000,2455005.30921000,4.6370000,14.7670000
Kepler-176 e,294.6679021,43.8532104,51.16580000000,,2455005.30920000,,14.7670000
Kepler-176 e,294.6679021,43.8532104,51.16579000000,1.54000000,2455005.30840000,4.7150000,14.7670000
Kepler-176 e,294.6679021,43.8532104,51.16579000000,1.54000000,2455005.30840000,4.7150000,14.7670000
Kepler-176 e,294.6679021,43.8532104,51.16579000000,1.37700000,,,14.7670000
Kepler-1760 b,284.1326058,48.8251452,38.32527000000,1.41000000,2454975.09420000,2.5586000,14.4720000
Kepler-1760 b,284.1326058,48.8251452,38.32621800000,1.83000000,2454975.08472000,2.5280000,14.4720000
Kepler-1760 b,284.1326058,48.8251452,38.32622370000,,2454975.08401000,,14.4720000
Kepler-1760 b,284.1326058,48.8251452,38.32622370000,2.43000000,2454975.08401000,3.0730000,14.4720000
Kepler-1760 b,284.1326058,48.8251452,38.32617372000,,2454975.08833700,2.6356000,14.4720000
Kepler-1760 b,284.1326058,48.8251452,38.32621800000,1.83000000,2454975.08472000,2.5280000,14.4720000
Kepler-1760 b,284.1326058,48.8251452,38.32609940000,2.28995546,,,14.4720000
Kepler-1760 b,284.1326058,48.8251452,38.32621800000,1.83000000,2454975.08472000,2.5280000,14.4720000
Kepler-1761 b,284.1329728,49.1426325,4.04354000100,1.39109603,,,15.6190000
Kepler-1761 b,284.1329728,49.1426325,4.04000000000,1.22000000,,,15.6190000
Kepler-1761 b,284.1329728,49.1426325,4.04353900000,1.06000000,2454964.63120000,1.6887000,15.6190000
Kepler-1761 b,284.1329728,49.1426325,4.04355245000,1.75000000,2454964.62995000,1.9650000,15.6190000
Kepler-1761 b,284.1329728,49.1426325,4.04355143000,0.92000000,2454964.62968000,1.4572000,15.6190000
Kepler-1761 b,284.1329728,49.1426325,4.04355245000,,2454964.62995000,,15.6190000
Kepler-1761 b,284.1329728,49.1426325,4.04355143000,0.92000000,2454964.62968000,1.4572000,15.6190000
Kepler-1761 b,284.1329728,49.1426325,4.04355143000,0.92000000,2454964.62968000,1.4572000,15.6190000
Kepler-1762 b,290.4931471,39.7855117,29.53913280000,2.74000000,2454976.91685000,4.1690000,15.2390000
Kepler-1762 b,290.4931471,39.7855117,29.53910065000,2.76022913,,,15.2390000
Kepler-1762 b,290.4931471,39.7855117,29.53908970000,,2454976.91607000,,15.2390000
Kepler-1762 b,290.4931471,39.7855117,29.53838000000,2.70000000,2454976.92310000,4.3261000,15.2390000
Kepler-1762 b,290.4931471,39.7855117,29.53908970000,2.51000000,2454976.91607000,4.1390000,15.2390000
Kepler-1762 b,290.4931471,39.7855117,29.53913280000,2.74000000,2454976.91685000,4.1690000,15.2390000
Kepler-1762 b,290.4931471,39.7855117,29.53913280000,2.74000000,2454976.91685000,4.1690000,15.2390000
Kepler-1762 b,290.4931471,39.7855117,29.53921293000,,2454976.91663400,4.6883000,15.2390000
Kepler-1763 b,294.1130368,40.3628861,1.48028346400,,2454967.37254000,,13.6340000
Kepler-1763 b,294.1130368,40.3628861,1.48028058800,0.98000000,2454967.37389000,2.4290000,13.6340000
Kepler-1763 b,294.1130368,40.3628861,1.48028058800,0.98000000,2454967.37389000,2.4290000,13.6340000
Kepler-1763 b,294.1130368,40.3628861,1.48028058800,0.98000000,2454967.37389000,2.4290000,13.6340000
Kepler-1763 b,294.1130368,40.3628861,1.48028004200,1.14651332,,,13.6340000
Kepler-1763 b,294.1130368,40.3628861,1.48028346400,0.97000000,2454967.37254000,2.4860000,13.6340000
Kepler-1763 b,294.1130368,40.3628861,1.48031100000,1.10000000,2454967.36710000,2.6757000,13.6340000
Kepler-1764 b,293.8799047,41.3938374,70.46802660000,3.57000000,2455022.16092000,6.6180000,14.9100000
Kepler-1764 b,293.8799047,41.3938374,70.46829987000,4.55527871,,,14.9100000
Kepler-1764 b,293.8799047,41.3938374,70.46802660000,3.57000000,2455022.16092000,6.6180000,14.9100000
Kepler-1764 b,293.8799047,41.3938374,70.46817100000,,2455022.15822000,,14.9100000
Kepler-1764 b,293.8799047,41.3938374,70.46843597000,,2455022.15511200,6.8015000,14.9100000
Kepler-1764 b,293.8799047,41.3938374,70.46802660000,3.57000000,2455022.16092000,6.6180000,14.9100000
Kepler-1764 b,293.8799047,41.3938374,70.46817100000,3.46000000,2455022.15822000,6.6530000,14.9100000
Kepler-1764 b,293.8799047,41.3938374,70.46540000000,3.60000000,2455022.16970000,6.8268000,14.9100000
Kepler-1765 b,298.0144601,42.9574314,10.41890782000,2.82000000,2454970.74857000,2.8020000,15.0400000
Kepler-1765 b,298.0144601,42.9574314,10.41891583000,,2454970.74805100,3.0016000,15.0400000
Kepler-1765 b,298.0144601,42.9574314,10.41875100000,2.80000000,2454970.75360000,2.8463000,15.0400000
Kepler-1765 b,298.0144601,42.9574314,10.41890782000,2.82000000,2454970.74857000,2.8020000,15.0400000
Kepler-1765 b,298.0144601,42.9574314,10.41889150000,3.17000000,2454970.74971000,3.0069000,15.0400000
Kepler-1765 b,298.0144601,42.9574314,10.41889954000,2.49508857,,,15.0400000
Kepler-1765 b,298.0144601,42.9574314,10.41890782000,2.82000000,2454970.74857000,2.8020000,15.0400000
Kepler-1765 b,298.0144601,42.9574314,10.41889150000,,2454970.74971000,,15.0400000
Kepler-1766 b,294.2772343,46.6752351,105.01411570000,2.04800000,,,12.9600000
Kepler-1766 b,294.2772343,46.6752351,105.01457740000,,2455061.94455000,,12.9600000
Kepler-1766 b,294.2772343,46.6752351,105.01411570000,1.89000000,2455061.94389000,6.2870000,12.9600000
Kepler-1766 b,294.2772343,46.6752351,105.01411570000,1.89000000,2455061.94389000,6.2870000,12.9600000
Kepler-1766 b,294.2772343,46.6752351,105.01499940000,2.27904508,,,12.9600000
Kepler-1766 b,294.2772343,46.6752351,105.01411570000,1.89000000,2455061.94389000,6.2870000,12.9600000
Kepler-1766 b,294.2772343,46.6752351,105.01457740000,2.29000000,2455061.94455000,7.4260000,12.9600000
Kepler-1766 b,294.2772343,46.6752351,105.01290000000,1.88000000,2455061.94990000,6.2533000,12.9600000
Kepler-1766 b,294.2772343,46.6752351,105.01465499000,,2454956.92896800,6.8660000,12.9600000
Kepler-1767 b,293.6441248,46.9896696,59.65869219000,,2455060.74584800,4.1008000,16.2060000
Kepler-1767 b,293.6441248,46.9896696,59.65853480000,,2455001.08764000,,16.2060000
Kepler-1767 b,293.6441248,46.9896696,59.66260000000,2.60000000,2455001.06080000,4.2185000,16.2060000
Kepler-1767 b,293.6441248,46.9896696,59.65943000000,2.90000000,2455001.08037000,5.2390000,16.2060000
Kepler-1767 b,293.6441248,46.9896696,59.65829849000,3.01299077,,,16.2060000
Kepler-1767 b,293.6441248,46.9896696,59.65943000000,2.90000000,2455001.08037000,5.2390000,16.2060000
Kepler-1767 b,293.6441248,46.9896696,59.65853480000,3.59000000,2455001.08764000,5.5140000,16.2060000
Kepler-1767 b,293.6441248,46.9896696,59.65943000000,2.90000000,2455001.08037000,5.2390000,16.2060000
Kepler-1768 b,299.9572335,44.7718851,15.13580000000,2.54000000,2454979.58360000,3.5838000,13.5650000
Kepler-1768 b,299.9572335,44.7718851,15.13591895000,2.54000000,2454979.58265000,2.1846000,13.5650000
Kepler-1768 b,299.9572335,44.7718851,15.13589954000,2.23346338,,,13.5650000
Kepler-1768 b,299.9572335,44.7718851,15.13590453000,2.57000000,2454979.58371000,2.2360000,13.5650000
Kepler-1768 b,299.9572335,44.7718851,15.13591895000,2.54000000,2454979.58265000,2.1846000,13.5650000
Kepler-1768 b,299.9572335,44.7718851,15.13590453000,,2454979.58371000,,13.5650000
Kepler-1768 b,299.9572335,44.7718851,15.13591895000,2.54000000,2454979.58265000,2.1846000,13.5650000
Kepler-1768 b,299.9572335,44.7718851,15.13590922000,,2455009.85353400,2.6442000,13.5650000
Kepler-1769 b,294.7433755,43.4611633,89.19347050000,3.35000000,2455050.82346000,4.0130000,12.4870000
Kepler-1769 b,294.7433755,43.4611633,89.19357370000,3.81000000,2455050.82184000,4.0104000,12.4870000
Kepler-1769 b,294.7433755,43.4611633,89.19349670000,4.46500000,,,12.4870000
Kepler-1769 b,294.7433755,43.4611633,89.19284000000,4.00000000,2455050.82500000,4.3016000,12.4870000
Kepler-1769 b,294.7433755,43.4611633,89.19347050000,3.18400000,,,12.4870000
Kepler-1769 b,294.7433755,43.4611633,89.19347050000,3.35000000,2455050.82346000,4.0130000,12.4870000
Kepler-1769 b,294.7433755,43.4611633,89.19357370000,,2455050.82184000,,12.4870000
Kepler-1769 b,294.7433755,43.4611633,89.19354375000,,2454961.63015200,4.3562000,12.4870000
Kepler-1769 b,294.7433755,43.4611633,89.19347050000,3.35000000,2455050.82346000,4.0130000,12.4870000
Kepler-177 b,286.0471442,45.0532038,36.85680080000,3.62000000,2454971.90705000,8.6740000,15.1710000
Kepler-177 b,286.0471442,45.0532038,36.85680080000,3.32000000,2454971.90705000,8.6740000,15.1710000
Kepler-177 b,286.0471442,45.0532038,36.85698791000,,2454971.90385300,8.3523000,15.1710000
Kepler-177 b,286.0471442,45.0532038,36.85680080000,3.62000000,2454971.90705000,8.6740000,15.1710000
Kepler-177 b,286.0471442,45.0532038,36.85677580000,2.68000000,2454971.90683000,7.4950000,15.1710000
Kepler-177 b,286.0471442,45.0532038,36.85677580000,,2454971.90683000,,15.1710000
Kepler-177 b,286.0471442,45.0532038,36.85680080000,4.49600000,,,15.1710000
Kepler-177 b,286.0471442,45.0532038,36.85500000000,3.10000000,,,15.1710000
Kepler-177 b,286.0471442,45.0532038,,3.61900000,,,15.1710000
Kepler-177 b,286.0471442,45.0532038,36.85680080000,3.62000000,2454971.90705000,8.6740000,15.1710000
Kepler-177 b,286.0471442,45.0532038,36.85478000000,2.90000000,2454971.92390000,7.5310000,15.1710000
Kepler-177 b,286.0471442,45.0532038,36.85500000000,2.90000000,,,15.1710000
Kepler-177 b,286.0471442,45.0532038,36.86010000000,3.50000000,,,15.1710000
Kepler-177 c,286.0471442,45.0532038,49.41117582000,7.48000000,2455031.23887100,5.3113000,15.1710000
Kepler-177 c,286.0471442,45.0532038,49.40926000000,8.73000000,,5.2430000,15.1710000
Kepler-177 c,286.0471442,45.0532038,49.41117582000,9.28900000,,,15.1710000
Kepler-177 c,286.0471442,45.0532038,,9.13000000,,,15.1710000
Kepler-177 c,286.0471442,45.0532038,49.41117582000,6.87000000,2455031.23887100,5.3113000,15.1710000
Kepler-177 c,286.0471442,45.0532038,49.41200000000,7.30000000,,,15.1710000
Kepler-177 c,286.0471442,45.0532038,49.41122730000,,2454981.82733300,4.9948000,15.1710000
Kepler-177 c,286.0471442,45.0532038,49.41117582000,7.48000000,2455031.23887100,5.3113000,15.1710000
Kepler-177 c,286.0471442,45.0532038,49.41121127000,6.77000000,2455031.23870900,5.2780000,15.1710000
Kepler-177 c,286.0471442,45.0532038,49.41121127000,,2455031.23870900,,15.1710000
Kepler-177 c,286.0471442,45.0532038,49.41243000000,7.10000000,2455031.23160000,5.2462000,15.1710000
Kepler-177 c,286.0471442,45.0532038,49.41117582000,7.48000000,2455031.23887100,5.3113000,15.1710000
Kepler-177 c,286.0471442,45.0532038,49.41200000000,7.10000000,,,15.1710000
Kepler-1770 b,299.2502851,43.4103663,16.84183355000,,2454970.99443000,,14.4180000
Kepler-1770 b,299.2502851,43.4103663,16.84189987000,2.84141754,,,14.4180000
Kepler-1770 b,299.2502851,43.4103663,16.84192204000,2.95000000,2454970.99231000,2.5751000,14.4180000
Kepler-1770 b,299.2502851,43.4103663,16.84193466000,,2454970.99231800,2.8173000,14.4180000
